GASVISION_FILEVERSION;3;4.50
MEMO;;
MEMO;;
MEMO;;
MEMO;;
MEMO;;
MEMO;;
MEMO;;
MEMO;;
MEMO;;
MEMO;;
DECIMALSEPARATOR;.
DATESEPARATOR;/
SHORTDATEFORMAT;M/d/yyyy
TIMESEPARATOR;:
TIMEAMSTRING;AM
TIMEPMSTRING;PM
LONGTIMEFORMAT;h:mm:ss AMPM
SESSION_HEADER;Peak;1;8/16/2014 2:13:58 PM;8/16/2014 2:47:54 PM;X-am 7000;ARAA0092;1;PERSONAL-ID;2.02W;;1.00
GASTYPE;;Isobutene;ch4;NH3;NO;O2;
UNITNAME;;ppm;%LEL;ppm;ppm;Vol%;
VAL;8/16/2014 2:33:49 PM;NEG;0.000;NEG;0.000;21.20;
VAL;8/16/2014 2:33:50 PM;NEG;0.000;NEG;0.000;21.20;
VAL;8/16/2014 2:33:51 PM;NEG;0.000;NEG;0.000;21.20;
VAL;8/16/2014 2:33:52 PM;NEG;0.000;NEG;0.000;21.20;
VAL;8/16/2014 2:33:53 PM;NEG;0.000;NEG;0.000;21.20;
VAL;8/16/2014 2:33:54 PM;NEG;0.000;NEG;0.000;21.20;
VAL;8/16/2014 2:33:55 PM;NEG;0.000;NEG;0.000;21.20;
VAL;8/16/2014 2:33:56 PM;NEG;0.000;NEG;0.000;21.20;
VAL;8/16/2014 2:33:57 PM;NEG;0.000;NEG;0.000;21.20;
VAL;8/16/2014 2:33:58 PM;NEG;0.000;NEG;0.000;21.20;
VAL;8/16/2014 2:33:59 PM;NEG;0.000;NEG;0.000;21.20;
VAL;8/16/2014 2:34:00 PM;NEG;0.000;NEG;0.000;21.20;
VAL;8/16/2014 2:34:01 PM;NEG;0.000;NEG;0.000;21.20;
VAL;8/16/2014 2:34:02 PM;NEG;0.000;NEG;0.000;21.20;
VAL;8/16/2014 2:34:03 PM;NEG;0.000;NEG;0.000;21.20;
VAL;8/16/2014 2:34:04 PM;NEG;0.000;NEG;0.000;21.20;
VAL;8/16/2014 2:34:05 PM;NEG;0.000;NEG;0.000;21.20;
VAL;8/16/2014 2:34:06 PM;NEG;0.000;NEG;0.000;21.20;
VAL;8/16/2014 2:34:07 PM;NEG;0.000;NEG;0.000;21.20;
VAL;8/16/2014 2:34:08 PM;NEG;0.000;NEG;0.000;21.20;
VAL;8/16/2014 2:34:09 PM;NEG;0.000;NEG;0.000;21.20;
VAL;8/16/2014 2:34:10 PM;NEG;0.000;NEG;0.000;21.20;
VAL;8/16/2014 2:34:11 PM;NEG;0.000;NEG;0.000;21.20;
VAL;8/16/2014 2:34:12 PM;NEG;0.000;NEG;0.000;21.20;
VAL;8/16/2014 2:34:13 PM;NEG;0.000;NEG;0.000;21.20;
VAL;8/16/2014 2:34:14 PM;NEG;0.000;NEG;0.000;21.20;
VAL;8/16/2014 2:34:15 PM;NEG;0.000;NEG;0.000;21.20;
VAL;8/16/2014 2:34:16 PM;NEG;0.000;NEG;0.000;21.20;
VAL;8/16/2014 2:34:17 PM;NEG;0.000;NEG;0.000;21.20;
VAL;8/16/2014 2:34:18 PM;NEG;0.000;NEG;0.000;21.20;
VAL;8/16/2014 2:34:19 PM;NEG;0.000;NEG;0.000;21.20;
VAL;8/16/2014 2:34:20 PM;NEG;0.000;NEG;0.000;21.20;
VAL;8/16/2014 2:34:21 PM;NEG;0.000;NEG;0.000;21.20;
VAL;8/16/2014 2:34:22 PM;NEG;0.000;NEG;0.000;21.20;
VAL;8/16/2014 2:34:23 PM;NEG;0.000;NEG;0.000;21.20;
VAL;8/16/2014 2:34:24 PM;NEG;0.000;NEG;0.000;21.20;
VAL;8/16/2014 2:34:25 PM;NEG;0.000;NEG;0.000;21.20;
VAL;8/16/2014 2:34:26 PM;NEG;0.000;NEG;0.000;21.20;
VAL;8/16/2014 2:34:27 PM;NEG;0.000;NEG;0.000;21.20;
VAL;8/16/2014 2:34:28 PM;NEG;0.000;NEG;0.000;21.20;
VAL;8/16/2014 2:34:29 PM;NEG;0.000;NEG;0.000;21.20;
VAL;8/16/2014 2:34:30 PM;NEG;0.000;NEG;0.000;21.20;
VAL;8/16/2014 2:34:31 PM;NEG;0.000;NEG;0.000;21.20;
VAL;8/16/2014 2:34:32 PM;NEG;0.000;NEG;0.000;21.20;
VAL;8/16/2014 2:34:33 PM;NEG;0.000;NEG;0.000;21.20;
VAL;8/16/2014 2:34:34 PM;NEG;0.000;NEG;0.000;21.20;
VAL;8/16/2014 2:34:35 PM;NEG;0.000;NEG;0.000;21.20;
VAL;8/16/2014 2:34:36 PM;NEG;0.000;NEG;0.000;21.20;
VAL;8/16/2014 2:34:37 PM;NEG;0.000;NEG;0.000;21.20;
VAL;8/16/2014 2:34:38 PM;NEG;0.000;NEG;0.000;21.20;
VAL;8/16/2014 2:34:39 PM;NEG;0.000;NEG;0.000;21.20;
VAL;8/16/2014 2:34:40 PM;NEG;0.000;NEG;0.000;21.20;
VAL;8/16/2014 2:34:41 PM;NEG;0.000;NEG;0.000;21.20;
VAL;8/16/2014 2:34:42 PM;NEG;0.000;NEG;0.000;21.20;
VAL;8/16/2014 2:34:43 PM;NEG;0.000;NEG;0.000;21.20;
VAL;8/16/2014 2:34:44 PM;NEG;0.000;NEG;0.000;21.20;
VAL;8/16/2014 2:34:45 PM;NEG;0.000;NEG;0.000;21.20;
VAL;8/16/2014 2:34:46 PM;NEG;0.000;NEG;0.000;21.20;
VAL;8/16/2014 2:34:47 PM;NEG;0.000;NEG;0.000;21.20;
VAL;8/16/2014 2:34:48 PM;NEG;0.000;NEG;0.000;21.20;
VAL;8/16/2014 2:34:49 PM;NEG;0.000;NEG;0.000;21.20;
VAL;8/16/2014 2:34:50 PM;NEG;0.000;NEG;0.000;21.20;
VAL;8/16/2014 2:34:51 PM;NEG;0.000;NEG;0.000;21.20;
VAL;8/16/2014 2:34:52 PM;NEG;0.000;NEG;0.000;21.20;
VAL;8/16/2014 2:34:53 PM;NEG;0.000;NEG;0.000;21.20;
VAL;8/16/2014 2:34:54 PM;NEG;0.000;NEG;0.000;21.20;
VAL;8/16/2014 2:34:55 PM;NEG;0.000;NEG;0.000;21.20;
VAL;8/16/2014 2:34:56 PM;NEG;0.000;NEG;0.000;21.20;
VAL;8/16/2014 2:34:57 PM;NEG;0.000;NEG;0.000;21.20;
VAL;8/16/2014 2:34:58 PM;NEG;0.000;NEG;0.000;21.20;
VAL;8/16/2014 2:34:59 PM;NEG;0.000;NEG;0.000;21.20;
VAL;8/16/2014 2:35:00 PM;NEG;0.000;NEG;0.000;21.20;
VAL;8/16/2014 2:35:01 PM;NEG;0.000;NEG;0.000;21.20;
VAL;8/16/2014 2:35:02 PM;NEG;0.000;NEG;0.000;21.20;
VAL;8/16/2014 2:35:03 PM;NEG;0.000;NEG;0.000;21.20;
VAL;8/16/2014 2:35:04 PM;NEG;0.000;NEG;0.000;21.20;
VAL;8/16/2014 2:35:05 PM;NEG;0.000;NEG;0.000;21.20;
VAL;8/16/2014 2:35:06 PM;NEG;0.000;NEG;0.000;21.20;
VAL;8/16/2014 2:35:07 PM;NEG;0.000;NEG;0.000;21.20;
VAL;8/16/2014 2:35:08 PM;NEG;0.000;NEG;0.000;21.20;
VAL;8/16/2014 2:35:09 PM;NEG;0.000;NEG;0.000;21.20;
VAL;8/16/2014 2:35:10 PM;NEG;0.000;NEG;0.000;21.20;
VAL;8/16/2014 2:35:11 PM;NEG;0.000;NEG;0.000;21.20;
VAL;8/16/2014 2:35:12 PM;NEG;0.000;NEG;0.000;21.20;
VAL;8/16/2014 2:35:13 PM;NEG;0.000;NEG;0.000;21.20;
VAL;8/16/2014 2:35:14 PM;NEG;0.000;NEG;0.000;21.20;
VAL;8/16/2014 2:35:15 PM;NEG;0.000;NEG;0.000;21.20;
VAL;8/16/2014 2:35:16 PM;NEG;0.000;NEG;0.000;21.20;
VAL;8/16/2014 2:35:17 PM;NEG;0.000;NEG;0.000;21.20;
VAL;8/16/2014 2:35:18 PM;NEG;0.000;NEG;0.000;21.20;
VAL;8/16/2014 2:35:19 PM;NEG;0.000;NEG;0.000;21.20;
VAL;8/16/2014 2:35:20 PM;NEG;0.000;NEG;0.000;21.20;
VAL;8/16/2014 2:35:21 PM;NEG;0.000;NEG;0.000;21.20;
VAL;8/16/2014 2:35:22 PM;NEG;0.000;NEG;0.000;21.20;
VAL;8/16/2014 2:35:23 PM;NEG;0.000;NEG;0.000;21.20;
VAL;8/16/2014 2:35:24 PM;NEG;0.000;NEG;0.000;21.20;
VAL;8/16/2014 2:35:25 PM;NEG;0.000;NEG;0.000;21.20;
VAL;8/16/2014 2:35:26 PM;NEG;0.000;NEG;0.000;21.20;
VAL;8/16/2014 2:35:27 PM;NEG;0.000;NEG;0.000;21.20;
VAL;8/16/2014 2:35:28 PM;NEG;0.000;NEG;0.000;21.20;
VAL;8/16/2014 2:35:29 PM;NEG;0.000;NEG;0.000;21.20;
VAL;8/16/2014 2:35:30 PM;NEG;0.000;NEG;0.000;21.20;
VAL;8/16/2014 2:35:31 PM;NEG;0.000;NEG;0.000;21.20;
VAL;8/16/2014 2:35:32 PM;NEG;0.000;NEG;0.000;21.20;
VAL;8/16/2014 2:35:33 PM;NEG;0.000;NEG;0.000;21.20;
VAL;8/16/2014 2:35:34 PM;NEG;0.000;NEG;0.000;21.20;
VAL;8/16/2014 2:35:35 PM;NEG;0.000;NEG;0.000;21.20;
VAL;8/16/2014 2:35:36 PM;NEG;0.000;NEG;0.000;21.20;
VAL;8/16/2014 2:35:37 PM;NEG;0.000;NEG;0.000;21.20;
VAL;8/16/2014 2:35:38 PM;NEG;0.000;NEG;0.000;21.20;
VAL;8/16/2014 2:35:39 PM;NEG;0.000;NEG;0.000;21.20;
VAL;8/16/2014 2:35:40 PM;NEG;0.000;NEG;0.000;21.20;
VAL;8/16/2014 2:35:41 PM;NEG;0.000;NEG;0.000;21.20;
VAL;8/16/2014 2:35:42 PM;NEG;0.000;NEG;0.000;21.20;
VAL;8/16/2014 2:35:43 PM;NEG;0.000;NEG;0.000;21.20;
VAL;8/16/2014 2:35:44 PM;NEG;0.000;NEG;0.000;21.20;
VAL;8/16/2014 2:35:45 PM;NEG;0.000;NEG;0.000;21.20;
VAL;8/16/2014 2:35:46 PM;NEG;0.000;NEG;0.000;21.20;
VAL;8/16/2014 2:35:47 PM;NEG;0.000;NEG;0.000;21.20;
VAL;8/16/2014 2:35:48 PM;NEG;0.000;NEG;0.000;21.20;
VAL;8/16/2014 2:35:49 PM;NEG;0.000;NEG;0.000;21.20;
VAL;8/16/2014 2:35:50 PM;NEG;0.000;NEG;0.000;21.20;
VAL;8/16/2014 2:35:51 PM;NEG;0.000;NEG;0.000;21.20;
VAL;8/16/2014 2:35:52 PM;NEG;0.000;NEG;0.000;21.20;
VAL;8/16/2014 2:35:53 PM;NEG;0.000;NEG;0.000;21.20;
VAL;8/16/2014 2:35:54 PM;NEG;0.000;NEG;0.000;21.20;
VAL;8/16/2014 2:35:55 PM;NEG;0.000;NEG;0.000;21.20;
VAL;8/16/2014 2:35:56 PM;NEG;0.000;NEG;0.000;21.20;
VAL;8/16/2014 2:35:57 PM;NEG;0.000;NEG;0.000;21.20;
VAL;8/16/2014 2:35:58 PM;NEG;0.000;NEG;0.000;21.20;
VAL;8/16/2014 2:35:59 PM;NEG;0.000;NEG;0.000;21.20;
VAL;8/16/2014 2:36:00 PM;NEG;0.000;NEG;0.000;21.20;
VAL;8/16/2014 2:36:01 PM;NEG;0.000;NEG;0.000;21.20;
VAL;8/16/2014 2:36:02 PM;NEG;0.000;NEG;0.000;21.20;
VAL;8/16/2014 2:36:03 PM;NEG;0.000;NEG;0.000;21.20;
VAL;8/16/2014 2:36:04 PM;NEG;0.000;NEG;0.000;21.20;
VAL;8/16/2014 2:36:05 PM;NEG;0.000;NEG;0.000;21.20;
VAL;8/16/2014 2:36:06 PM;NEG;0.000;NEG;0.000;21.20;
VAL;8/16/2014 2:36:07 PM;NEG;0.000;NEG;0.000;21.20;
VAL;8/16/2014 2:36:08 PM;NEG;0.000;NEG;0.000;21.20;
VAL;8/16/2014 2:36:09 PM;NEG;0.000;NEG;0.000;21.20;
VAL;8/16/2014 2:36:10 PM;NEG;0.000;NEG;0.000;21.20;
VAL;8/16/2014 2:36:11 PM;NEG;0.000;NEG;0.000;21.20;
VAL;8/16/2014 2:36:12 PM;NEG;0.000;NEG;0.000;21.20;
VAL;8/16/2014 2:36:13 PM;NEG;0.000;NEG;0.000;21.20;
VAL;8/16/2014 2:36:14 PM;NEG;0.000;NEG;0.000;21.20;
VAL;8/16/2014 2:36:15 PM;NEG;0.000;NEG;0.000;21.20;
VAL;8/16/2014 2:36:16 PM;NEG;0.000;NEG;0.000;21.20;
VAL;8/16/2014 2:36:17 PM;NEG;0.000;NEG;0.000;21.20;
VAL;8/16/2014 2:36:18 PM;NEG;0.000;NEG;0.000;21.20;
VAL;8/16/2014 2:36:19 PM;NEG;0.000;NEG;0.000;21.20;
VAL;8/16/2014 2:36:20 PM;NEG;0.000;NEG;0.000;21.20;
VAL;8/16/2014 2:36:21 PM;NEG;0.000;NEG;0.000;21.20;
VAL;8/16/2014 2:36:22 PM;NEG;0.000;NEG;0.000;21.20;
VAL;8/16/2014 2:36:23 PM;NEG;0.000;NEG;0.000;21.20;
VAL;8/16/2014 2:36:24 PM;NEG;0.000;NEG;0.000;21.20;
VAL;8/16/2014 2:36:25 PM;NEG;0.000;NEG;0.000;21.20;
VAL;8/16/2014 2:36:26 PM;NEG;0.000;NEG;0.000;21.20;
VAL;8/16/2014 2:36:27 PM;NEG;0.000;NEG;0.000;21.20;
VAL;8/16/2014 2:36:28 PM;NEG;0.000;NEG;0.000;21.20;
VAL;8/16/2014 2:36:29 PM;NEG;0.000;NEG;0.000;21.20;
VAL;8/16/2014 2:36:30 PM;NEG;0.000;NEG;0.000;21.20;
VAL;8/16/2014 2:36:31 PM;NEG;0.000;NEG;0.000;21.20;
VAL;8/16/2014 2:36:32 PM;NEG;0.000;NEG;0.000;21.20;
VAL;8/16/2014 2:36:33 PM;NEG;0.000;NEG;0.000;21.20;
VAL;8/16/2014 2:36:34 PM;NEG;0.000;NEG;0.000;21.20;
VAL;8/16/2014 2:36:35 PM;NEG;0.000;NEG;0.000;21.20;
VAL;8/16/2014 2:36:36 PM;NEG;0.000;NEG;0.000;21.20;
VAL;8/16/2014 2:36:37 PM;NEG;0.000;NEG;0.000;21.20;
VAL;8/16/2014 2:36:38 PM;NEG;0.000;NEG;0.000;21.20;
VAL;8/16/2014 2:36:39 PM;NEG;0.000;NEG;0.000;21.20;
VAL;8/16/2014 2:36:40 PM;NEG;0.000;NEG;0.000;21.20;
VAL;8/16/2014 2:36:41 PM;NEG;0.000;NEG;0.000;21.20;
VAL;8/16/2014 2:36:42 PM;NEG;0.000;NEG;0.000;21.20;
VAL;8/16/2014 2:36:43 PM;NEG;0.000;NEG;0.000;21.20;
VAL;8/16/2014 2:36:44 PM;NEG;0.000;NEG;0.000;21.20;
VAL;8/16/2014 2:36:45 PM;NEG;0.000;NEG;0.000;21.20;
VAL;8/16/2014 2:36:46 PM;NEG;0.000;NEG;0.000;21.20;
VAL;8/16/2014 2:36:47 PM;NEG;0.000;NEG;0.000;21.20;
VAL;8/16/2014 2:36:48 PM;NEG;0.000;NEG;0.000;21.20;
VAL;8/16/2014 2:36:49 PM;NEG;0.000;NEG;0.000;21.20;
VAL;8/16/2014 2:36:50 PM;NEG;0.000;NEG;0.000;21.20;
VAL;8/16/2014 2:36:51 PM;NEG;0.000;NEG;0.000;21.20;
VAL;8/16/2014 2:36:52 PM;NEG;0.000;NEG;0.000;21.20;
VAL;8/16/2014 2:36:53 PM;NEG;0.000;NEG;0.000;21.20;
VAL;8/16/2014 2:36:54 PM;NEG;0.000;NEG;0.000;21.20;
VAL;8/16/2014 2:36:55 PM;NEG;0.000;NEG;0.000;21.20;
VAL;8/16/2014 2:36:56 PM;NEG;0.000;NEG;0.000;21.20;
VAL;8/16/2014 2:36:57 PM;NEG;0.000;NEG;0.000;21.20;
VAL;8/16/2014 2:36:58 PM;NEG;0.000;NEG;0.000;21.20;
VAL;8/16/2014 2:36:59 PM;NEG;0.000;NEG;0.000;21.20;
VAL;8/16/2014 2:37:00 PM;NEG;0.000;NEG;0.000;21.20;
VAL;8/16/2014 2:37:01 PM;NEG;0.000;NEG;0.000;21.20;
VAL;8/16/2014 2:37:02 PM;NEG;0.000;NEG;0.000;21.20;
VAL;8/16/2014 2:37:03 PM;NEG;0.000;NEG;0.000;21.20;
VAL;8/16/2014 2:37:04 PM;NEG;0.000;NEG;0.000;21.20;
VAL;8/16/2014 2:37:05 PM;NEG;0.000;NEG;0.000;21.20;
VAL;8/16/2014 2:37:06 PM;NEG;0.000;NEG;0.000;21.20;
VAL;8/16/2014 2:37:07 PM;NEG;0.000;NEG;0.000;21.20;
VAL;8/16/2014 2:37:08 PM;NEG;0.000;NEG;0.000;21.20;
VAL;8/16/2014 2:37:09 PM;NEG;0.000;NEG;0.000;21.20;
VAL;8/16/2014 2:37:10 PM;NEG;0.000;NEG;0.000;21.20;
VAL;8/16/2014 2:37:11 PM;NEG;0.000;NEG;0.000;21.20;
VAL;8/16/2014 2:37:12 PM;NEG;0.000;NEG;0.000;21.20;
VAL;8/16/2014 2:37:13 PM;NEG;0.000;NEG;0.000;21.20;
VAL;8/16/2014 2:37:14 PM;NEG;0.000;NEG;0.000;21.20;
VAL;8/16/2014 2:37:15 PM;NEG;0.000;NEG;0.000;21.20;
VAL;8/16/2014 2:37:16 PM;NEG;0.000;NEG;0.000;21.20;
VAL;8/16/2014 2:37:17 PM;NEG;0.000;NEG;0.000;21.20;
VAL;8/16/2014 2:37:18 PM;NEG;0.000;NEG;0.000;21.20;
VAL;8/16/2014 2:37:19 PM;NEG;0.000;NEG;0.000;21.20;
VAL;8/16/2014 2:37:20 PM;NEG;0.000;NEG;0.000;21.20;
VAL;8/16/2014 2:37:21 PM;NEG;0.000;NEG;0.000;21.20;
VAL;8/16/2014 2:37:22 PM;NEG;0.000;NEG;0.000;21.20;
VAL;8/16/2014 2:37:23 PM;NEG;0.000;NEG;0.000;21.20;
VAL;8/16/2014 2:37:24 PM;NEG;0.000;NEG;0.000;21.20;
VAL;8/16/2014 2:37:25 PM;NEG;0.000;NEG;0.000;21.20;
VAL;8/16/2014 2:37:26 PM;NEG;0.000;NEG;0.000;21.20;
VAL;8/16/2014 2:37:27 PM;NEG;0.000;NEG;0.000;21.20;
VAL;8/16/2014 2:37:28 PM;NEG;0.000;NEG;0.000;21.20;
VAL;8/16/2014 2:37:29 PM;NEG;0.000;NEG;0.000;21.20;
VAL;8/16/2014 2:37:30 PM;NEG;0.000;NEG;0.000;21.20;
VAL;8/16/2014 2:37:31 PM;NEG;0.000;NEG;0.000;21.20;
VAL;8/16/2014 2:37:32 PM;NEG;0.000;NEG;0.000;21.20;
VAL;8/16/2014 2:37:33 PM;NEG;0.000;NEG;0.000;21.20;
VAL;8/16/2014 2:37:34 PM;NEG;0.000;NEG;0.000;21.20;
VAL;8/16/2014 2:37:35 PM;NEG;0.000;NEG;0.000;21.20;
VAL;8/16/2014 2:37:36 PM;NEG;0.000;NEG;0.000;21.20;
VAL;8/16/2014 2:37:37 PM;NEG;0.000;NEG;0.000;21.20;
VAL;8/16/2014 2:37:38 PM;NEG;0.000;NEG;0.000;21.20;
VAL;8/16/2014 2:37:39 PM;NEG;0.000;NEG;0.000;21.20;
VAL;8/16/2014 2:37:40 PM;NEG;0.000;NEG;0.000;21.20;
VAL;8/16/2014 2:37:41 PM;NEG;0.000;NEG;0.000;21.20;
VAL;8/16/2014 2:37:42 PM;NEG;0.000;NEG;0.000;21.20;
VAL;8/16/2014 2:37:43 PM;NEG;0.000;NEG;0.000;21.20;
VAL;8/16/2014 2:37:44 PM;NEG;0.000;NEG;0.000;21.20;
VAL;8/16/2014 2:37:45 PM;NEG;0.000;NEG;0.000;21.20;
VAL;8/16/2014 2:37:46 PM;NEG;0.000;NEG;0.000;21.20;
VAL;8/16/2014 2:37:47 PM;NEG;0.000;NEG;0.000;21.20;
VAL;8/16/2014 2:37:48 PM;NEG;0.000;NEG;0.000;21.20;
VAL;8/16/2014 2:37:49 PM;NEG;0.000;NEG;0.000;21.20;
VAL;8/16/2014 2:37:50 PM;NEG;0.000;NEG;0.000;21.20;
VAL;8/16/2014 2:37:51 PM;NEG;0.000;NEG;0.000;21.20;
VAL;8/16/2014 2:37:52 PM;NEG;0.000;NEG;0.000;21.20;
VAL;8/16/2014 2:37:53 PM;NEG;0.000;NEG;0.000;21.20;
VAL;8/16/2014 2:37:54 PM;NEG;0.000;NEG;0.000;21.20;
VAL;8/16/2014 2:37:55 PM;NEG;0.000;NEG;0.000;21.20;
VAL;8/16/2014 2:37:56 PM;NEG;0.000;NEG;0.000;21.20;
VAL;8/16/2014 2:37:57 PM;NEG;0.000;NEG;0.000;21.20;
VAL;8/16/2014 2:37:58 PM;NEG;0.000;NEG;0.000;21.20;
VAL;8/16/2014 2:37:59 PM;NEG;0.000;NEG;0.000;21.20;
VAL;8/16/2014 2:38:00 PM;NEG;0.000;NEG;0.000;21.20;
VAL;8/16/2014 2:38:01 PM;NEG;0.000;NEG;0.000;21.20;
VAL;8/16/2014 2:38:02 PM;NEG;0.000;NEG;0.000;21.20;
VAL;8/16/2014 2:38:03 PM;NEG;0.000;NEG;0.000;21.20;
VAL;8/16/2014 2:38:04 PM;NEG;0.000;NEG;0.000;21.20;
VAL;8/16/2014 2:38:05 PM;NEG;0.000;NEG;0.000;21.20;
VAL;8/16/2014 2:38:06 PM;NEG;0.000;NEG;0.000;21.20;
VAL;8/16/2014 2:38:07 PM;NEG;0.000;NEG;0.000;21.20;
VAL;8/16/2014 2:38:08 PM;NEG;0.000;NEG;0.000;21.20;
VAL;8/16/2014 2:38:09 PM;NEG;0.000;NEG;0.000;21.20;
VAL;8/16/2014 2:38:10 PM;NEG;0.000;NEG;0.000;21.20;
VAL;8/16/2014 2:38:11 PM;NEG;0.000;NEG;0.000;21.20;
VAL;8/16/2014 2:38:12 PM;NEG;0.000;NEG;0.000;21.20;
VAL;8/16/2014 2:38:13 PM;NEG;0.000;NEG;0.000;21.20;
VAL;8/16/2014 2:38:14 PM;NEG;0.000;NEG;0.000;21.20;
VAL;8/16/2014 2:38:15 PM;NEG;0.000;NEG;0.000;21.20;
VAL;8/16/2014 2:38:16 PM;NEG;0.000;NEG;0.000;21.20;
VAL;8/16/2014 2:38:17 PM;NEG;0.000;NEG;0.000;21.20;
VAL;8/16/2014 2:38:18 PM;NEG;0.000;NEG;0.000;21.20;
VAL;8/16/2014 2:38:19 PM;NEG;0.000;NEG;0.000;21.20;
VAL;8/16/2014 2:38:20 PM;NEG;0.000;NEG;0.000;21.20;
VAL;8/16/2014 2:38:21 PM;NEG;0.000;NEG;0.000;21.20;
VAL;8/16/2014 2:38:22 PM;NEG;0.000;NEG;0.000;21.20;
VAL;8/16/2014 2:38:23 PM;NEG;0.000;NEG;0.000;21.20;
VAL;8/16/2014 2:38:24 PM;NEG;0.000;NEG;0.000;21.20;
VAL;8/16/2014 2:38:25 PM;NEG;0.000;NEG;0.000;21.20;
VAL;8/16/2014 2:38:26 PM;NEG;0.000;NEG;0.000;21.20;
VAL;8/16/2014 2:38:27 PM;NEG;0.000;NEG;0.000;21.20;
VAL;8/16/2014 2:38:28 PM;NEG;0.000;NEG;0.000;21.20;
VAL;8/16/2014 2:38:29 PM;NEG;0.000;NEG;0.000;21.20;
VAL;8/16/2014 2:38:30 PM;NEG;0.000;NEG;0.000;21.20;
VAL;8/16/2014 2:38:31 PM;NEG;0.000;NEG;0.000;21.20;
VAL;8/16/2014 2:38:32 PM;NEG;0.000;NEG;0.000;21.20;
VAL;8/16/2014 2:38:33 PM;NEG;0.000;NEG;0.000;21.20;
VAL;8/16/2014 2:38:34 PM;NEG;0.000;NEG;0.000;21.20;
VAL;8/16/2014 2:38:35 PM;NEG;0.000;NEG;0.000;21.20;
VAL;8/16/2014 2:38:36 PM;NEG;0.000;NEG;0.000;21.20;
VAL;8/16/2014 2:38:37 PM;NEG;0.000;NEG;0.000;21.20;
VAL;8/16/2014 2:38:38 PM;NEG;0.000;NEG;0.000;21.20;
VAL;8/16/2014 2:38:39 PM;NEG;0.000;NEG;0.000;21.20;
VAL;8/16/2014 2:38:40 PM;NEG;0.000;NEG;0.000;21.20;
VAL;8/16/2014 2:38:41 PM;NEG;0.000;NEG;0.000;21.20;
VAL;8/16/2014 2:38:42 PM;NEG;0.000;NEG;0.000;21.20;
VAL;8/16/2014 2:38:43 PM;NEG;0.000;NEG;0.000;21.20;
VAL;8/16/2014 2:38:44 PM;NEG;0.000;NEG;0.000;21.20;
VAL;8/16/2014 2:38:45 PM;NEG;0.000;NEG;0.000;21.20;
VAL;8/16/2014 2:38:46 PM;NEG;0.000;NEG;0.000;21.20;
VAL;8/16/2014 2:38:47 PM;NEG;0.000;NEG;0.000;21.20;
VAL;8/16/2014 2:38:48 PM;NEG;0.000;NEG;0.000;21.20;
VAL;8/16/2014 2:38:49 PM;NEG;0.000;NEG;0.000;21.20;
VAL;8/16/2014 2:38:50 PM;NEG;0.000;NEG;0.000;21.20;
VAL;8/16/2014 2:38:51 PM;NEG;0.000;NEG;0.000;21.20;
VAL;8/16/2014 2:38:52 PM;NEG;0.000;NEG;0.000;21.20;
VAL;8/16/2014 2:38:53 PM;NEG;0.000;NEG;0.000;21.20;
VAL;8/16/2014 2:38:54 PM;NEG;0.000;NEG;0.000;21.20;
VAL;8/16/2014 2:38:55 PM;NEG;0.000;NEG;0.000;21.20;
VAL;8/16/2014 2:38:56 PM;NEG;0.000;NEG;0.000;21.20;
VAL;8/16/2014 2:38:57 PM;NEG;0.000;NEG;0.000;21.20;
VAL;8/16/2014 2:38:58 PM;NEG;0.000;NEG;0.000;21.20;
VAL;8/16/2014 2:38:59 PM;NEG;0.000;NEG;0.000;21.20;
VAL;8/16/2014 2:39:00 PM;NEG;0.000;NEG;0.000;21.20;
VAL;8/16/2014 2:39:01 PM;NEG;0.000;NEG;0.000;21.20;
VAL;8/16/2014 2:39:02 PM;NEG;0.000;NEG;0.000;21.20;
VAL;8/16/2014 2:39:03 PM;NEG;0.000;NEG;0.000;21.20;
VAL;8/16/2014 2:39:04 PM;NEG;0.000;NEG;0.000;21.20;
VAL;8/16/2014 2:39:05 PM;NEG;0.000;NEG;0.000;21.20;
VAL;8/16/2014 2:39:06 PM;NEG;0.000;NEG;0.000;21.20;
VAL;8/16/2014 2:39:07 PM;NEG;0.000;NEG;0.000;21.20;
VAL;8/16/2014 2:39:08 PM;NEG;0.000;NEG;0.000;21.20;
VAL;8/16/2014 2:39:09 PM;NEG;0.000;NEG;0.000;21.20;
VAL;8/16/2014 2:39:10 PM;NEG;0.000;NEG;0.000;21.20;
VAL;8/16/2014 2:39:11 PM;NEG;0.000;NEG;0.000;21.20;
VAL;8/16/2014 2:39:12 PM;NEG;0.000;NEG;0.000;21.20;
VAL;8/16/2014 2:39:13 PM;NEG;0.000;NEG;0.000;21.20;
VAL;8/16/2014 2:39:14 PM;NEG;0.000;NEG;0.000;21.20;
VAL;8/16/2014 2:39:15 PM;NEG;0.000;NEG;0.000;21.20;
VAL;8/16/2014 2:39:16 PM;NEG;0.000;NEG;0.000;21.20;
VAL;8/16/2014 2:39:17 PM;NEG;0.000;NEG;0.000;21.20;
VAL;8/16/2014 2:39:18 PM;NEG;0.000;NEG;0.000;21.20;
VAL;8/16/2014 2:39:19 PM;NEG;0.000;NEG;0.000;21.20;
VAL;8/16/2014 2:39:20 PM;NEG;0.000;NEG;0.000;21.20;
